ANP,URL,Worker Resposes,,,,STDev/Img,STDev/ANP,Mean/Img,Mean/ANP
amazing_hall,http://farm6.static.flickr.com/5052/5462053136_d1bd6e3b33.jpg,1,1,1,,0,,1,
amazing_hall,http://farm6.static.flickr.com/5129/5308439444_3dcc484a6d.jpg,1,0,1,,0.577350269,,0.666666667,
amazing_hall,http://farm8.static.flickr.com/7471/16094773251_22e127c5dd.jpg,1,1,1,,0,0.333333333,1,0.888888889
amazing_nature,http://farm3.static.flickr.com/2739/4372791369_0c91307e32.jpg,1,0,1,,0.577350269,,0.666666667,
amazing_nature,http://farm4.static.flickr.com/3558/3505658984_157e106bd3.jpg,1,2,1,,0.577350269,,1.333333333,
amazing_nature,http://farm4.static.flickr.com/3887/14736334735_095ec869bf.jpg,1,1,0,,0.577350269,0.600925213,0.666666667,0.888888889
amazing_people,http://farm3.static.flickr.com/2386/2492026684_99020d7496.jpg,0,1,0,,0.577350269,,0.333333333,
amazing_people,http://farm4.static.flickr.com/3492/3229264561_ec803652ab.jpg,1,1,1,,0,,1,
amazing_people,http://farm6.static.flickr.com/5265/5667491257_a93f82a00e.jpg,-1,-1,0,,0.577350269,0.833333333,-0.666666667,0.222222222
amazing_places,http://farm5.static.flickr.com/4017/4262138479_4325aae01a.jpg,0,1,1,,0.577350269,,0.666666667,
amazing_places,http://farm6.static.flickr.com/5567/14467664581_f29e78b713.jpg,2,1,0,,1,,1,
amazing_places,http://farm8.static.flickr.com/7266/13980574314_9255b3437a.jpg,1,2,1,,0.577350269,0.707106781,1.333333333,1
amazing_race,http://farm3.static.flickr.com/2809/8972816292_171ab470bf.jpg,0,1,1,,0.577350269,,0.666666667,
amazing_race,http://farm4.static.flickr.com/3803/13253812895_0e617deb2d.jpg,0,1,0,,0.577350269,,0.333333333,
amazing_race,http://farm8.static.flickr.com/7566/15477957939_4e275e8b00.jpg,-1,0,1,,1,0.707106781,0,0.333333333
amazing_sky,http://farm5.static.flickr.com/4110/5087454225_7e7c238ced.jpg,1,-2,-1,,1.527525232,,-0.666666667,
amazing_sky,http://farm8.static.flickr.com/7264/7086623181_6a4f2bb7d6.jpg,2,1,1,,0.577350269,,1.333333333,
amazing_sky,http://farm9.static.flickr.com/8289/7738919528_8836417b61.jpg,1,1,0,,0.577350269,1.236033081,0.666666667,0.444444444
amazing_stories,http://farm1.static.flickr.com/84/242528891_c6ec5bad3d.jpg,1,1,1,,0,,1,
amazing_stories,http://farm3.static.flickr.com/2333/2315206769_2b8f92752f.jpg,0,0,0,,0,,0,
amazing_stories,http://farm4.static.flickr.com/3115/2742021942_8590ee0ba3.jpg,1,1,1,,0,0.5,1,0.666666667
amazing_sunset,http://farm2.static.flickr.com/1375/1435714634_d6623aa77e.jpg,0,1,1,,0.577350269,,0.666666667,
amazing_sunset,http://farm3.static.flickr.com/2345/2233232077_b02abe845f.jpg,0,0,0,,0,,0,
amazing_sunset,http://farm8.static.flickr.com/7153/6433825023_385db2cd67.jpg,0,0,1,,0.577350269,0.5,0.333333333,0.333333333
amazing_talent,http://farm3.static.flickr.com/2113/2075840377_3c3babce5b.jpg,0,0,0,,0,,0,
amazing_talent,http://farm3.static.flickr.com/2126/2074628356_b4b25130f4.jpg,1,0,0,,0.577350269,,0.333333333,
amazing_talent,http://farm3.static.flickr.com/2212/2061027260_21401ee42b.jpg,0,0,0,,0,0.333333333,0,0.111111111
amazing_view,http://farm3.static.flickr.com/2866/8762291009_7cb99dd52b.jpg,0,2,0,,1.154700538,,0.666666667,
amazing_view,http://farm4.static.flickr.com/3752/13713337633_598b1f141a.jpg,0,0,1,,0.577350269,,0.333333333,
amazing_view,http://farm6.static.flickr.com/5480/9382280211_aff8906ff7.jpg,0,1,0,,0.577350269,0.726483157,0.333333333,0.444444444
amazing_wedding,http://farm3.static.flickr.com/2786/4231941055_3f7fa98f00.jpg,1,0,1,,0.577350269,,0.666666667,
amazing_wedding,http://farm4.static.flickr.com/3910/14453417175_36841235dc.jpg,1,2,2,,0.577350269,,1.666666667,
amazing_wedding,http://farm5.static.flickr.com/4004/4632472697_ba45bf3f7e.jpg,1,1,1,,0,0.600925213,1,1.111111111
ambient_music,http://farm3.static.flickr.com/2910/14487715914_3b3acf97ea.jpg,0,0,0,,0,,0,
ambient_music,http://farm5.static.flickr.com/4147/5090928539_3cbb8eefa6.jpg,0,0,1,,0.577350269,,0.333333333,
ambient_music,http://farm6.static.flickr.com/5525/12451021034_231e27e393.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.333333333
ancient_architecture,http://farm4.static.flickr.com/3774/12462896194_a43b2daec0.jpg,2,0,0,,1.154700538,,0.666666667,
ancient_architecture,http://farm5.static.flickr.com/4082/4825385139_78875edf4b.jpg,0,0,1,,0.577350269,,0.333333333,
ancient_architecture,http://farm9.static.flickr.com/8431/7709756738_c3faf5fa90.jpg,1,1,1,,0,0.707106781,1,0.666666667
ancient_artifacts,http://farm1.static.flickr.com/1/245311_a4e04c79dd.jpg,-1,-1,0,,0.577350269,,-0.666666667,
ancient_artifacts,http://farm5.static.flickr.com/4143/4865064421_af242f5c6c.jpg,0,0,0,,0,,0,
ancient_artifacts,http://farm6.static.flickr.com/5179/5502038081_b771ab593c.jpg,0,0,0,,0,0.440958552,0,-0.222222222
ancient_building,http://farm4.static.flickr.com/3211/2768568354_443be8136b.jpg,1,2,1,,0.577350269,,1.333333333,
ancient_building,http://farm4.static.flickr.com/3276/2600829416_d93110c3d7.jpg,1,0,1,,0.577350269,,0.666666667,
ancient_building,http://farm8.static.flickr.com/7191/6846530968_ea97f32c98.jpg,1,1,1,,0,0.5,1,1
ancient_capital,http://farm1.static.flickr.com/205/451305563_1d27cce9cf.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_capital,http://farm3.static.flickr.com/2161/2545724406_a7479c99bc.jpg,0,0,0,,0,,0,
ancient_capital,http://farm5.static.flickr.com/4135/4941376080_80b24fbf3b.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
ancient_church,http://farm3.static.flickr.com/2534/4080764029_4ed28b302b.jpg,1,1,1,,0,,1,
ancient_church,http://farm4.static.flickr.com/3066/3941764794_e1a3f84f6e.jpg,1,2,0,,1,,1,
ancient_church,http://farm6.static.flickr.com/5341/14152145273_6d15ff7ee5.jpg,2,1,0,,1,0.707106781,1,1
ancient_city,http://farm4.static.flickr.com/3702/9217337761_19a426c45c.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_city,http://farm4.static.flickr.com/3748/9456204990_7d9f9c2050.jpg,1,2,1,,0.577350269,,1.333333333,
ancient_city,http://farm8.static.flickr.com/7384/12400587345_57a5278d70.jpg,1,2,1,,0.577350269,0.600925213,1.333333333,1.111111111
ancient_civilisation,http://farm4.static.flickr.com/3742/11950339646_709f7239f1.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_civilisation,http://farm8.static.flickr.com/7078/13687225153_e5cda35a98.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_civilisation,http://farm8.static.flickr.com/7143/13867433254_35fb12c1b4.jpg,0,0,0,,0,0.527046277,0,0.444444445
ancient_civilization,http://farm3.static.flickr.com/2771/4274442557_a641c8e971.jpg,0,0,0,,0,,0,
ancient_civilization,http://farm6.static.flickr.com/5210/5274000359_52651c3c9d.jpg,2,1,1,,0.577350269,,1.333333333,
ancient_civilization,http://farm7.static.flickr.com/6129/5952297845_abf15a454d.jpg,1,0,1,,0.577350269,0.707106781,0.666666667,0.666666667
ancient_culture,http://farm4.static.flickr.com/3344/3410378821_83210baafd.jpg,0,0,0,,0,,0,
ancient_culture,http://farm6.static.flickr.com/5043/5299989459_c8d8e633c0.jpg,0,0,0,,0,,0,
ancient_culture,http://farm8.static.flickr.com/7060/6844254500_0c048d0178.jpg,0,0,0,,0,0,0,0
ancient_forest,http://farm4.static.flickr.com/3863/15112979810_321290fb2f.jpg,1,1,2,,0.577350269,,1.333333333,
ancient_forest,http://farm7.static.flickr.com/6016/5878022560_6df2199b5a.jpg,0,-1,1,,1,,0,
ancient_forest,http://farm7.static.flickr.com/6098/6325874800_31936e4222.jpg,0,0,2,,1.154700538,1,0.666666667,0.666666667
ancient_history,http://farm8.static.flickr.com/7483/15982545512_64d997c30e.jpg,0,0,1,,0.577350269,,0.333333333,
ancient_history,http://farm8.static.flickr.com/7512/15437064883_a0aece72dc.jpg,1,1,0,,0.577350269,,0.666666667,
ancient_history,http://farm8.static.flickr.com/7557/16079401429_bd791a1bec.jpg,0,0,-1,,0.577350269,0.666666667,-0.333333333,0.222222222
ancient_house,http://farm3.static.flickr.com/2328/5763299910_a46814dbf4.jpg,0,1,0,,0.577350269,,0.333333333,
ancient_house,http://farm6.static.flickr.com/5207/5312111342_eb0e0f16d2.jpg,0,1,0,,0.577350269,,0.333333333,
ancient_house,http://farm9.static.flickr.com/8019/7414814322_e6f8f55869.jpg,0,0,-1,,0.577350269,0.600925213,-0.333333333,0.111111111
ancient_lake,http://farm4.static.flickr.com/3396/4640739485_5a7cfc5110.jpg,1,0,0,,0.577350269,,0.333333333,
ancient_lake,http://farm6.static.flickr.com/5515/14644029051_f6df970e2f.jpg,1,1,1,,0,,1,
ancient_lake,http://farm8.static.flickr.com/7456/9034727160_cf91ca836e.jpg,1,1,1,,0,0.440958552,1,0.777777778
ancient_monument,http://farm4.static.flickr.com/3606/3373574138_be97c481f7.jpg,1,-1,0,,1,,0,
ancient_monument,http://farm6.static.flickr.com/5595/14778193013_cf601fe897.jpg,0,0,1,,0.577350269,,0.333333333,
ancient_monument,http://farm7.static.flickr.com/6143/6025957963_fd1a3548b2.jpg,0,0,0,,0,0.600925213,0,0.111111111
ancient_observatory,http://farm1.static.flickr.com/35/69615745_b3baac6f8e.jpg,1,2,0,,1,,1,
ancient_observatory,http://farm3.static.flickr.com/2614/3815809122_77997f1bab.jpg,0,0,-1,,0.577350269,,-0.333333333,
ancient_observatory,http://farm9.static.flickr.com/8331/8413506758_a272c58c90.jpg,0,0,0,,0,0.833333333,0,0.222222222
ancient_roman,http://farm3.static.flickr.com/2636/4091210790_c989974578.jpg,0,1,0,,0.577350269,,0.333333333,
ancient_roman,http://farm3.static.flickr.com/2773/4476685836_cbf274c077.jpg,0,1,-1,,1,,0,
ancient_roman,http://farm4.static.flickr.com/3837/14401265017_0f8fba1325.jpg,1,0,0,,0.577350269,0.666666667,0.333333333,0.222222222
ancient_ruins,http://farm3.static.flickr.com/2851/9165976369_281e5d6281.jpg,0,1,2,,1,,1,
ancient_ruins,http://farm4.static.flickr.com/3711/10172496253_82c4313dd8.jpg,1,1,1,,0,,1,
ancient_ruins,http://farm9.static.flickr.com/8088/8572585391_58a8fd9cb1.jpg,-1,1,0,,1,0.866025404,0,0.666666667
ancient_site,http://farm4.static.flickr.com/3469/3723549210_57b453005e.jpg,0,0,0,,0,,0,
ancient_site,http://farm6.static.flickr.com/5303/5792401804_5f0784d437.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_site,http://farm8.static.flickr.com/7408/9422342550_0f4949b63f.jpg,0,-1,0,,0.577350269,0.600925213,-0.333333333,0.111111111
ancient_temple,http://farm5.static.flickr.com/4006/4596220332_3b0241d1d8.jpg,1,1,0,,0.577350269,,0.666666667,
ancient_temple,http://farm8.static.flickr.com/7007/6639438071_1686b2e058.jpg,0,0,0,,0,,0,
ancient_temple,http://farm8.static.flickr.com/7017/6659180657_c7388c8588.jpg,0,1,0,,0.577350269,0.5,0.333333333,0.333333333
ancient_times,http://farm3.static.flickr.com/2765/4521998278_88f073772b.jpg,0,1,0,,0.577350269,,0.333333333,
ancient_times,http://farm4.static.flickr.com/3058/2468540743_3a7d3bd1ff.jpg,1,1,0,,0.577350269,,0.666666667,
ancient_times,http://farm6.static.flickr.com/5476/12491966105_e7f057b01e.jpg,0,1,0,,0.577350269,0.527046277,0.333333333,0.444444444
ancient_town,"https://farm3.static.flickr.com/2842/9436352256_0427df60de.jpg
",0,1,0,,0.577350269,,0.333333333,
ancient_town,"https://farm5.static.flickr.com/4086/5052263289_11935237ff.jpg
",1,1,2,,0.577350269,,1.333333333,
ancient_town,"https://farm9.static.flickr.com/8577/16202812045_04f2590452.jpg
",-1,1,0,,1,0.881917104,0,0.555555555
ancient_tree,http://farm2.static.flickr.com/1289/1161175218_3fd3fdc204.jpg,0,0,0,,0,,0,
ancient_tree,http://farm3.static.flickr.com/2529/3929670304_bd7ec6daf8.jpg,0,0,2,,1.154700538,,0.666666667,
ancient_tree,http://farm6.static.flickr.com/5090/5283619631_087bf74a16.jpg,0,0,0,,0,0.666666667,0,0.222222222
ancient_village,https://farm3.static.flickr.com/2858/11861311795_394c3b81ff.jpg,0,1,1,,0.577350269,,0.666666667,
ancient_village,"https://farm8.static.flickr.com/7091/7378944476_5523758fab.jpg
",0,0,1,,0.577350269,,0.333333333,
ancient_village,"https://farm9.static.flickr.com/8183/8091795722_704c383fc6.jpg
",0,0,1,,0.577350269,0.527046277,0.333333333,0.444444444
ancient_wisdom,http://farm1.static.flickr.com/186/373607230_5b65611e29.jpg,1,,2,,0.707106781,,1.5,
ancient_wisdom,http://farm1.static.flickr.com/39/80408470_b25bd57184.jpg,1,,0,,0.707106781,,0.5,
ancient_wisdom,http://farm3.static.flickr.com/2280/1941277434_0e1d243543.jpg,0,0,0,,0,0.786795792,0,0.666666667
ancient_woodland,http://farm6.static.flickr.com/5102/5669395737_6d6ba3c37b.jpg,0,-1,0,,0.577350269,,-0.333333333,
ancient_woodland,http://farm6.static.flickr.com/5188/5650923472_8e5a690ea3.jpg,1,0,0,,0.577350269,,0.333333333,
ancient_woodland,http://farm9.static.flickr.com/8486/8171815386_3304a25e4e.jpg,0,0,0,,0,0.5,0,0
ancient_world,http://farm2.static.flickr.com/1061/1205726124_10b599d419.jpg,0,0,0,,0,,0,
ancient_world,http://farm5.static.flickr.com/4052/4361122254_de4dd1b21d.jpg,0,1,0,,0.577350269,,0.333333333,
ancient_world,http://farm7.static.flickr.com/6034/6404994917_02e41205c6.jpg,0,0,-1,,0.577350269,0.5,-0.333333333,0
angry_bird,http://farm4.static.flickr.com/3902/14809080348_7cc0207b4f.jpg,0,-1,1,,1,,0,
angry_bird,http://farm8.static.flickr.com/7026/6490395353_4791d90b1c.jpg,1,1,1,,0,,1,
angry_bird,http://farm9.static.flickr.com/8083/8338081245_2fba946af1.jpg,0,1,0,,0.577350269,0.726483157,0.333333333,0.444444444
angry_face,http://farm1.static.flickr.com/56/113989596_601e305e76.jpg,2,0,0,,1.154700538,,0.666666667,
angry_face,http://farm6.static.flickr.com/5584/15000561947_53e9a70c84.jpg,-1,0,0,,0.577350269,,-0.333333333,
angry_face,http://farm8.static.flickr.com/7074/7024522693_2c215e3552.jpg,-1,0,-1,,0.577350269,0.927960727,-0.666666667,-0.111111111
anti_fashion,http://farm2.static.flickr.com/1255/563610588_237ccc7eb9.jpg,0,1,1,,0.577350269,,0.666666667,
anti_fashion,http://farm3.static.flickr.com/2016/2175248734_5367f03492.jpg,-1,1,0,,1,,0,
anti_fashion,http://farm4.static.flickr.com/3934/15014830474_6c3e1a163d.jpg,0,1,0,,0.577350269,0.707106781,0.333333333,0.333333333
antique_aircraft,http://farm3.static.flickr.com/2820/9481572963_55771177ed.jpg,,0,0,,0,,0,
antique_aircraft,http://farm4.static.flickr.com/3022/2679666435_fc1605f4d5.jpg,0,1,1,,0.577350269,,0.666666667,
antique_aircraft,http://farm4.static.flickr.com/3483/3748372046_eb34045f9b.jpg,0,0,0,,0,0.46291005,0,0.222222222
antique_airplane,http://farm2.static.flickr.com/1153/1414360153_410f63fec2.jpg,2,0,1,,1,,1,
antique_airplane,http://farm5.static.flickr.com/4112/5028139924_7c53a36ff0.jpg,0,2,1,,1,,1,
antique_airplane,http://farm6.static.flickr.com/5572/15006599649_8af82ee050.jpg,2,1,0,,1,0.866025404,1,1
antique_auto,http://farm3.static.flickr.com/2447/3903719904_0f70da48ef.jpg,1,1,0,,0.577350269,,0.666666667,
antique_auto,http://farm3.static.flickr.com/2637/4165334964_0531bba23e.jpg,1,0,1,,0.577350269,,0.666666667,
antique_auto,http://farm8.static.flickr.com/7451/16182855118_0082035d13.jpg,1,1,1,,0,0.440958552,1,0.777777778
antique_automobiles,http://farm3.static.flickr.com/2716/4460590643_05b4c355b7.jpg,1,0,0,,0.577350269,,0.333333333,
antique_automobiles,http://farm5.static.flickr.com/4099/4925152098_0fcb8c0353.jpg,0,0,1,,0.577350269,,0.333333333,
antique_automobiles,http://farm7.static.flickr.com/6155/6169654486_778444ce93.jpg,0,0,0,,0,0.440958552,0,0.222222222
antique_books,http://farm4.static.flickr.com/3408/3648317320_c20a47421d.jpg,1,1,0,,0.577350269,,0.666666667,
antique_books,http://farm7.static.flickr.com/6217/7016260457_8346ce64f2.jpg,0,1,0,,0.577350269,,0.333333333,
antique_books,http://farm8.static.flickr.com/7008/6839488749_1414270156.jpg,1,1,1,,0,0.5,1,0.666666667
antique_brass,http://farm5.static.flickr.com/4003/4360323448_0313276e55.jpg,1,2,0,,1,,1,
antique_brass,http://farm7.static.flickr.com/6122/5980766214_531db2306b.jpg,1,1,1,,0,,1,
antique_brass,http://farm8.static.flickr.com/7147/6758057457_296dc07746.jpg,1,0,1,,0.577350269,0.600925213,0.666666667,0.888888889
antique_bronze,http://farm4.static.flickr.com/3436/3184125359_51c2f03f6a.jpg,2,1,0,,1,,1,
antique_bronze,http://farm7.static.flickr.com/6051/6359226347_1005660356.jpg,0,1,0,,0.577350269,,0.333333333,
antique_bronze,http://farm8.static.flickr.com/7028/6684018321_bc74ee0330.jpg,0,0,1,,0.577350269,0.726483157,0.333333333,0.555555555
antique_cars,http://farm3.static.flickr.com/2941/15254311648_5beae17a09.jpg,1,0,0,,0.577350269,,0.333333333,
antique_cars,http://farm3.static.flickr.com/2945/15377328752_4318e59b00.jpg,0,0,0,,0,,0,
antique_cars,http://farm3.static.flickr.com/2948/15247184119_8ee24806f6.jpg,1,0,0,,0.577350269,0.440958552,0.333333333,0.222222222
antique_doll,http://farm1.static.flickr.com/103/264697236_0f19452020.jpg,0,-1,-2,,1,,-1,
antique_doll,http://farm4.static.flickr.com/3862/14655702309_3126e5252c.jpg,1,1,1,,0,,1,
antique_doll,http://farm8.static.flickr.com/7040/6782785206_94990ffb8a.jpg,0,0,-1,,0.577350269,1.054092553,-0.333333333,-0.111111111
antique_furniture,http://farm3.static.flickr.com/2176/1860688476_684e7df535.jpg,0,0,0,,0,,0,
antique_furniture,http://farm4.static.flickr.com/3135/2954756544_7118280600.jpg,1,0,0,,0.577350269,,0.333333333,
antique_furniture,http://farm9.static.flickr.com/8503/8322768469_dd85277e70.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.333333333
antique_glass,http://farm5.static.flickr.com/4151/5224241069_67647b47c7.jpg,2,0,0,,1.154700538,,0.666666667,
antique_glass,http://farm6.static.flickr.com/5137/5426017516_b780dabeaf.jpg,0,1,1,,0.577350269,,0.666666667,
antique_glass,http://farm8.static.flickr.com/7095/7361656566_f92bba3a4d.jpg,1,2,0,,1,0.833333333,1,0.777777778
antique_gold,http://farm4.static.flickr.com/3521/3886700042_04e8ba3a2f.jpg,1,2,0,,1,,1,
antique_gold,http://farm5.static.flickr.com/4138/4893851688_2525180469.jpg,2,2,0,,1.154700538,,1.333333333,
antique_gold,http://farm6.static.flickr.com/5293/5399620654_fd340ccfac.jpg,2,0,0,,1.154700538,1,0.666666667,1
antique_house,http://farm1.static.flickr.com/77/169488350_8779dc2895.jpg,-1,1,1,,1.154700538,,0.333333333,
antique_house,http://farm4.static.flickr.com/3257/3142466272_593c3ae22b.jpg,1,1,0,,0.577350269,,0.666666667,
antique_house,http://farm8.static.flickr.com/7029/6435082881_6db7a0f78b.jpg,0,1,1,,0.577350269,0.726483157,0.666666667,0.555555556
antique_jewelry,http://farm3.static.flickr.com/2945/15274096789_d01d347c9e.jpg,2,0,0,,1.154700538,,0.666666667,
antique_jewelry,http://farm8.static.flickr.com/7143/6553641749_07c35930a2.jpg,2,2,1,,0.577350269,,1.666666667,
antique_jewelry,http://farm9.static.flickr.com/8383/8468699349_046f81af88.jpg,0,2,1,,1,0.927960727,1,1.111111111
antique_key,http://farm3.static.flickr.com/2276/2721764086_711120e63d.jpg,0,0,0,,0,,0,
antique_key,http://farm5.static.flickr.com/4080/4756467492_5ba77cbef2.jpg,0,0,0,,0,,0,
antique_key,http://farm6.static.flickr.com/5187/5682749728_8d1a76bd4e.jpg,0,0,0,,0,0,0,0
antique_lighting,http://farm4.static.flickr.com/3532/3771537849_42ffbb3eab.jpg,0,0,0,,0,,0,
antique_lighting,http://farm6.static.flickr.com/5190/5635909425_cd1b74e37c.jpg,1,,-1,,1.414213562,,0,
antique_lighting,http://farm7.static.flickr.com/6125/5917849403_35aa971ced.jpg,0,1,0,,0.577350269,0.640869944,0.333333333,0.111111111
antique_radio,http://farm3.static.flickr.com/2077/1775305120_e1435a50a3.jpg,-1,-1,0,,0.577350269,,-0.666666667,
antique_radio,http://farm3.static.flickr.com/2114/2400862378_43a7c5b3d1.jpg,0,1,1,,0.577350269,,0.666666667,
antique_radio,http://farm6.static.flickr.com/5150/5589760034_c83206e749.jpg,0,0,1,,0.577350269,0.78173596,0.333333333,0.111111111
antique_silver,http://farm3.static.flickr.com/2581/3726122015_d94c2e1673.jpg,0,0,1,,0.577350269,,0.333333333,
antique_silver,http://farm6.static.flickr.com/5110/5767112686_daf27dbfdd.jpg,1,2,0,,1,,1,
antique_silver,http://farm6.static.flickr.com/5255/5538698712_09dd811091.jpg,1,2,0,,1,0.833333333,1,0.777777778
antique_truck,http://farm4.static.flickr.com/3742/11360684683_3d25893b6f.jpg,1,1,0,,0.577350269,,0.666666667,
antique_truck,http://farm6.static.flickr.com/5238/14428433813_845524dcc4.jpg,0,1,1,,0.577350269,,0.666666667,
antique_truck,http://farm9.static.flickr.com/8521/8536741205_fc205861aa.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.666666667
antique_vehicles,http://farm2.static.flickr.com/1014/4724606273_5e7c9a53bd.jpg,1,0,0,,0.577350269,,0.333333333,
antique_vehicles,http://farm3.static.flickr.com/2725/4122402309_d9652d7a75.jpg,1,0,1,,0.577350269,,0.666666667,
antique_vehicles,http://farm3.static.flickr.com/2839/9343791670_103f644876.jpg,1,1,1,,0,0.5,1,0.666666667
arctic_animals,http://farm4.static.flickr.com/3417/3234450290_9ff421e583.jpg,0,1,0,,0.577350269,,0.333333333,
arctic_animals,http://farm4.static.flickr.com/3524/3857424502_bfb5a951d6.jpg,1,0,0,,0.577350269,,0.333333333,
arctic_animals,http://farm5.static.flickr.com/4066/4290570924_df5c1fda65.jpg,0,2,1,,1,0.726483157,1,0.555555555
